in s,C1 in V
5.6872480E-03,-3.22266E-04
5.6881760E-03,2.63672E-04
5.6891040E-03,6.54297E-04
5.6900320E-03,-2.24609E-04
5.6909600E-03,-2.92969E-05
5.6918880E-03,-1.26953E-04
5.6928160E-03,3.61328E-04
5.6937440E-03,-1.26953E-04
5.6946720E-03,4.58984E-04
5.6956000E-03,3.61328E-04
5.6965280E-03,-1.26953E-04
5.6974560E-03,9.47266E-04
5.6983840E-03,6.83594E-05
5.6993120E-03,6.83594E-05
5.7002400E-03,2.63672E-04
5.7011680E-03,7.51953E-04
5.7020960E-03,6.83594E-05
5.7030240E-03,7.51953E-04
5.7039520E-03,4.58984E-04
5.7048800E-03,-4.19922E-04
5.7058080E-03,-5.17578E-04
5.7067360E-03,-3.22266E-04
5.7076640E-03,-2.24609E-04
5.7085920E-03,6.83594E-05
5.7095200E-03,-1.26953E-04
5.7104480E-03,-2.24609E-04
5.7113760E-03,-5.17578E-04
5.7123040E-03,-2.92969E-05
5.7132320E-03,-3.22266E-04
5.7141600E-03,6.83594E-05
5.7150880E-03,-4.19922E-04
5.7160160E-03,-3.22266E-04
5.7169440E-03,-1.26953E-04
5.7178720E-03,6.83594E-05
5.7188000E-03,-1.26953E-04
5.7197280E-03,-3.22266E-04
5.7206560E-03,4.58984E-04
5.7215840E-03,-5.17578E-04
5.7225120E-03,6.83594E-05
5.7234400E-03,-2.92969E-05
5.7243680E-03,-3.22266E-04
5.7252960E-03,-4.19922E-04
5.7262240E-03,-8.10547E-04
5.7271520E-03,6.83594E-05
5.7280800E-03,-2.24609E-04
5.7290080E-03,-6.15234E-04
5.7299360E-03,4.58984E-04
5.7308640E-03,-1.26953E-04
5.7317920E-03,6.83594E-05
5.7327200E-03,-5.17578E-04
5.7336480E-03,6.83594E-05
5.7345760E-03,4.58984E-04
5.7355040E-03,-3.22266E-04
5.7364320E-03,1.66016E-04
5.7373600E-03,1.66016E-04
5.7382880E-03,-5.17578E-04
5.7392160E-03,5.56641E-04
5.7401440E-03,-6.15234E-04
5.7410720E-03,-6.15234E-04
5.7420000E-03,-3.22266E-04
5.7429280E-03,-1.26953E-04
5.7438560E-03,-1.26953E-04
5.7447840E-03,-1.26953E-04
5.7457120E-03,-2.24609E-04
5.7466400E-03,-2.24609E-04
5.7475680E-03,3.61328E-04
5.7484960E-03,-3.22266E-04
5.7494240E-03,-3.22266E-04
5.7503520E-03,-4.19922E-04
5.7512800E-03,-6.15234E-04
5.7522080E-03,-7.12891E-04
5.7531360E-03,-1.26953E-04
5.7540640E-03,-4.19922E-04
5.7549920E-03,1.66016E-04
5.7559200E-03,-3.22266E-04
5.7568480E-03,-6.15234E-04
5.7577760E-03,-2.24609E-04
5.7587040E-03,-1.26953E-04
5.7596320E-03,-2.24609E-04
5.7605600E-03,-1.26953E-04
5.7614880E-03,-2.24609E-04
5.7624160E-03,-1.26953E-04
5.7633440E-03,-3.22266E-04
5.7642720E-03,-4.19922E-04
5.7652000E-03,-2.24609E-04
5.7661280E-03,-2.24609E-04
5.7670560E-03,-3.22266E-04
5.7679840E-03,-5.17578E-04
5.7689120E-03,6.83594E-05
5.7698400E-03,-4.19922E-04
5.7707680E-03,-3.22266E-04
5.7716960E-03,6.83594E-05
5.7726240E-03,4.58984E-04
5.7735520E-03,6.83594E-05
5.7744800E-03,-2.24609E-04
5.7754080E-03,-4.19922E-04
5.7763360E-03,6.83594E-05
5.7772640E-03,-3.22266E-04
5.7781920E-03,-2.24609E-04
5.7791200E-03,-3.22266E-04
5.7800480E-03,3.61328E-04
5.7809760E-03,-4.19922E-04
5.7819040E-03,6.83594E-05
5.7828320E-03,-3.22266E-04
5.7837600E-03,1.66016E-04
5.7846880E-03,9.47266E-04
5.7856160E-03,6.83594E-05
5.7865440E-03,5.56641E-04
5.7874720E-03,6.83594E-05
5.7884000E-03,6.83594E-05
5.7893280E-03,6.83594E-05
5.7902560E-03,-2.92969E-05
5.7911840E-03,5.56641E-04
5.7921120E-03,4.58984E-04
5.7930400E-03,4.58984E-04
5.7939680E-03,7.51953E-04
5.7948960E-03,5.56641E-04
5.7958240E-03,4.58984E-04
5.7967520E-03,6.83594E-05
5.7976800E-03,5.56641E-04
5.7986080E-03,2.63672E-04
5.7995360E-03,-1.26953E-04
5.8004640E-03,-5.17578E-04
5.8013920E-03,3.61328E-04
5.8023200E-03,-4.19922E-04
5.8032480E-03,6.83594E-05
5.8041760E-03,-3.22266E-04
5.8051040E-03,-5.17578E-04
5.8060320E-03,4.58984E-04
5.8069600E-03,-3.22266E-04
5.8078880E-03,-3.22266E-04
5.8088160E-03,-3.22266E-04
5.8097440E-03,-1.26953E-04
5.8106720E-03,-7.12891E-04
5.8116000E-03,6.83594E-05
5.8125280E-03,-3.22266E-04
5.8134560E-03,-2.24609E-04
5.8143840E-03,-3.22266E-04
5.8153120E-03,-9.08203E-04
5.8162400E-03,-6.15234E-04
5.8171680E-03,-8.10547E-04
5.8180960E-03,-3.22266E-04
5.8190240E-03,-9.08203E-04
5.8199520E-03,-4.19922E-04
5.8208800E-03,-5.17578E-04
5.8218080E-03,-5.17578E-04
5.8227360E-03,-1.26953E-04
5.8236640E-03,-6.15234E-04
5.8245920E-03,-1.26953E-04
5.8255200E-03,-4.19922E-04
5.8264480E-03,-4.19922E-04
5.8273760E-03,-5.17578E-04
5.8283040E-03,-6.15234E-04
5.8292320E-03,-2.24609E-04
5.8301600E-03,-1.26953E-04
5.8310880E-03,-2.92969E-05
5.8320160E-03,-1.26953E-04
5.8329440E-03,-5.17578E-04
5.8338720E-03,-5.17578E-04
5.8348000E-03,2.63672E-04
5.8357280E-03,-6.15234E-04
5.8366560E-03,6.83594E-05
5.8375840E-03,6.83594E-05
5.8385120E-03,-4.19922E-04
5.8394400E-03,-6.15234E-04
5.8403680E-03,-2.24609E-04
5.8412960E-03,-2.92969E-05
5.8422240E-03,-2.92969E-05
5.8431520E-03,-1.26953E-04
5.8440800E-03,-3.22266E-04
5.8450080E-03,6.83594E-05
5.8459360E-03,-3.22266E-04
5.8468640E-03,-2.92969E-05
5.8477920E-03,-4.19922E-04
5.8487200E-03,6.83594E-05
5.8496480E-03,-2.24609E-04
5.8505760E-03,-3.22266E-04
5.8515040E-03,2.63672E-04
5.8524320E-03,-2.24609E-04
5.8533600E-03,2.63672E-04
5.8542880E-03,6.83594E-05
5.8552160E-03,-2.24609E-04
5.8561440E-03,-4.19922E-04
5.8570720E-03,2.63672E-04
5.8580000E-03,-1.26953E-04
5.8589280E-03,-2.92969E-05
5.8598560E-03,-3.22266E-04
5.8607840E-03,-1.26953E-04
5.8617120E-03,-3.22266E-04
5.8626400E-03,-3.22266E-04
5.8635680E-03,-2.24609E-04
5.8644960E-03,-4.19922E-04
5.8654240E-03,-2.24609E-04
5.8663520E-03,-3.22266E-04
5.8672800E-03,-3.22266E-04
5.8682080E-03,-5.17578E-04
5.8691360E-03,-2.24609E-04
5.8700640E-03,-8.10547E-04
5.8709920E-03,-3.22266E-04
5.8719200E-03,-3.22266E-04
5.8728480E-03,-2.24609E-04
5.8737760E-03,-3.22266E-04
5.8747040E-03,-5.17578E-04
5.8756320E-03,-4.19922E-04
5.8765600E-03,-6.15234E-04
5.8774880E-03,-7.12891E-04
5.8784160E-03,-7.12891E-04
5.8793440E-03,-1.26953E-04
5.8802720E-03,-2.92969E-05
5.8812000E-03,-1.26953E-04
5.8821280E-03,-2.24609E-04
5.8830560E-03,-4.19922E-04
5.8839840E-03,-4.19922E-04
5.8849120E-03,-6.15234E-04
5.8858400E-03,-9.08203E-04
5.8867680E-03,-6.15234E-04
5.8876960E-03,-6.15234E-04
5.8886240E-03,-4.19922E-04
5.8895520E-03,-7.12891E-04
5.8904800E-03,-3.22266E-04
5.8914080E-03,-4.19922E-04
5.8923360E-03,6.83594E-05
5.8932640E-03,-7.12891E-04
5.8941920E-03,-4.19922E-04
5.8951200E-03,-7.12891E-04
5.8960480E-03,-7.12891E-04
5.8969760E-03,-2.24609E-04
5.8979040E-03,-8.10547E-04
5.8988320E-03,-6.15234E-04
5.8997600E-03,-3.22266E-04
5.9006880E-03,-6.15234E-04
5.9016160E-03,-4.19922E-04
5.9025440E-03,-8.10547E-04
5.9034720E-03,-5.17578E-04
5.9044000E-03,-6.15234E-04
5.9053280E-03,-6.15234E-04
5.9062560E-03,-1.00586E-03
5.9071840E-03,-6.15234E-04
5.9081120E-03,-4.19922E-04
5.9090400E-03,-5.17578E-04
5.9099680E-03,-1.00586E-03
5.9108960E-03,-4.19922E-04
5.9118240E-03,-9.08203E-04
5.9127520E-03,-4.19922E-04
5.9136800E-03,-5.17578E-04
5.9146080E-03,-1.26953E-04
5.9155360E-03,-5.17578E-04
5.9164640E-03,-2.24609E-04
5.9173920E-03,-1.00586E-03
5.9183200E-03,-5.17578E-04
5.9192480E-03,-6.15234E-04
5.9201760E-03,-5.17578E-04
5.9211040E-03,1.66016E-04
5.9220320E-03,-2.24609E-04
5.9229600E-03,-5.17578E-04
5.9238880E-03,-5.17578E-04
5.9248160E-03,-1.00586E-03
5.9257440E-03,-6.15234E-04
5.9266720E-03,-4.19922E-04
5.9276000E-03,-1.26953E-04
5.9285280E-03,-6.15234E-04
5.9294560E-03,-4.19922E-04
5.9303840E-03,-6.15234E-04
5.9313120E-03,-6.15234E-04
5.9322400E-03,-1.26953E-04
5.9331680E-03,-5.17578E-04
5.9340960E-03,-4.19922E-04
5.9350240E-03,-4.19922E-04
5.9359520E-03,-5.17578E-04
5.9368800E-03,-7.12891E-04
5.9378080E-03,-7.12891E-04
5.9387360E-03,-2.24609E-04
5.9396640E-03,-4.19922E-04
5.9405920E-03,-7.12891E-04
5.9415200E-03,-8.10547E-04
5.9424480E-03,-6.15234E-04
5.9433760E-03,-4.19922E-04
5.9443040E-03,-1.26953E-04
5.9452320E-03,-3.22266E-04
5.9461600E-03,-6.15234E-04
5.9470880E-03,-5.17578E-04
5.9480160E-03,-4.19922E-04
5.9489440E-03,-6.15234E-04
5.9498720E-03,-2.24609E-04
5.9508000E-03,-5.17578E-04
5.9517280E-03,-7.12891E-04
5.9526560E-03,-4.19922E-04
5.9535840E-03,-5.17578E-04
5.9545120E-03,1.66016E-04
5.9554400E-03,-3.22266E-04
5.9563680E-03,-6.15234E-04
5.9572960E-03,-1.26953E-04
5.9582240E-03,-1.26953E-04
5.9591520E-03,-1.00586E-03
5.9600800E-03,-8.10547E-04
5.9610080E-03,-9.08203E-04
5.9619360E-03,-7.12891E-04
5.9628640E-03,-5.17578E-04
5.9637920E-03,-8.10547E-04
5.9647200E-03,-7.12891E-04
5.9656480E-03,-6.15234E-04
5.9665760E-03,-9.08203E-04
5.9675040E-03,-7.12891E-04
5.9684320E-03,-2.24609E-04
5.9693600E-03,-7.12891E-04
5.9702880E-03,-5.17578E-04
5.9712160E-03,-8.10547E-04
5.9721440E-03,-4.19922E-04
5.9730720E-03,-6.15234E-04
5.9740000E-03,-6.15234E-04
5.9749280E-03,-5.17578E-04
5.9758560E-03,-4.19922E-04
5.9767840E-03,-3.22266E-04
5.9777120E-03,-9.08203E-04
5.9786400E-03,-4.19922E-04
5.9795680E-03,-5.17578E-04
5.9804960E-03,-9.08203E-04
5.9814240E-03,-5.17578E-04
5.9823520E-03,-7.12891E-04
5.9832800E-03,-6.15234E-04
5.9842080E-03,-5.17578E-04
5.9851360E-03,-5.17578E-04
5.9860640E-03,-4.19922E-04
5.9869920E-03,-7.12891E-04
5.9879200E-03,-3.22266E-04
5.9888480E-03,-5.17578E-04
5.9897760E-03,-1.26953E-04
5.9907040E-03,-1.26953E-04
5.9916320E-03,-4.19922E-04
5.9925600E-03,-8.10547E-04
5.9934880E-03,-1.20117E-03
5.9944160E-03,-6.15234E-04
5.9953440E-03,-5.17578E-04
5.9962720E-03,-8.10547E-04
5.9972000E-03,-3.22266E-04
5.9981280E-03,-7.12891E-04
5.9990560E-03,-1.26953E-04
5.9999840E-03,1.66016E-04
6.0009120E-03,-5.17578E-04
6.0018400E-03,-3.22266E-04
6.0027680E-03,-5.17578E-04
6.0036960E-03,-1.26953E-04
6.0046240E-03,-7.12891E-04
6.0055520E-03,-5.17578E-04
6.0064800E-03,-7.12891E-04
6.0074080E-03,-6.15234E-04
6.0083360E-03,-7.12891E-04
6.0092640E-03,-6.15234E-04
6.0101920E-03,-3.22266E-04
6.0111200E-03,-5.17578E-04
6.0120480E-03,-8.10547E-04
6.0129760E-03,-4.19922E-04
6.0139040E-03,-1.10352E-03
6.0148320E-03,-3.22266E-04
6.0157600E-03,6.83594E-05
6.0166880E-03,-5.17578E-04
6.0176160E-03,-1.26953E-04
6.0185440E-03,-8.10547E-04
6.0194720E-03,-2.24609E-04
6.0204000E-03,-1.20117E-03
6.0213280E-03,-2.24609E-04
6.0222560E-03,-8.10547E-04
6.0231840E-03,-5.17578E-04
6.0241120E-03,-4.19922E-04
6.0250400E-03,-6.15234E-04
6.0259680E-03,-7.12891E-04
6.0268960E-03,-9.08203E-04
6.0278240E-03,-5.17578E-04
6.0287520E-03,-7.12891E-04
6.0296800E-03,-4.19922E-04
6.0306080E-03,-5.17578E-04
6.0315360E-03,-6.15234E-04
6.0324640E-03,-5.17578E-04
6.0333920E-03,-2.24609E-04
6.0343200E-03,-5.17578E-04
6.0352480E-03,-7.12891E-04
6.0361760E-03,-9.08203E-04
6.0371040E-03,-4.19922E-04
6.0380320E-03,-4.19922E-04
6.0389600E-03,-8.10547E-04
6.0398880E-03,-2.24609E-04
6.0408160E-03,-6.15234E-04
6.0417440E-03,-1.00586E-03
6.0426720E-03,-1.26953E-04
6.0436000E-03,-6.15234E-04
6.0445280E-03,-5.17578E-04
6.0454560E-03,-4.19922E-04
6.0463840E-03,-3.22266E-04
6.0473120E-03,-4.19922E-04
6.0482400E-03,-4.19922E-04
6.0491680E-03,-9.08203E-04
6.0500960E-03,-6.15234E-04
6.0510240E-03,-7.12891E-04
6.0519520E-03,-6.15234E-04
6.0528800E-03,-5.17578E-04
6.0538080E-03,-3.22266E-04
6.0547360E-03,-2.24609E-04
6.0556640E-03,-9.08203E-04
6.0565920E-03,-6.15234E-04
6.0575200E-03,-9.08203E-04
6.0584480E-03,-8.10547E-04
6.0593760E-03,-5.17578E-04
6.0603040E-03,-5.17578E-04
6.0612320E-03,-4.19922E-04
6.0621600E-03,-7.12891E-04
6.0630880E-03,-8.10547E-04
6.0640160E-03,-5.17578E-04
6.0649440E-03,-6.15234E-04
6.0658720E-03,-1.00586E-03
6.0668000E-03,-8.10547E-04
6.0677280E-03,-4.19922E-04
6.0686560E-03,-1.00586E-03
6.0695840E-03,-7.12891E-04
6.0705120E-03,-1.00586E-03
6.0714400E-03,-6.15234E-04
6.0723680E-03,-8.10547E-04
6.0732960E-03,-2.24609E-04
6.0742240E-03,-5.17578E-04
6.0751520E-03,-8.10547E-04
6.0760800E-03,-9.08203E-04
6.0770080E-03,-6.15234E-04
6.0779360E-03,-5.17578E-04
6.0788640E-03,-6.15234E-04
6.0797920E-03,-6.15234E-04
6.0807200E-03,-8.10547E-04
6.0816480E-03,-1.29883E-03
6.0825760E-03,-5.17578E-04
6.0835040E-03,-6.15234E-04
6.0844320E-03,-6.15234E-04
6.0853600E-03,-2.24609E-04
6.0862880E-03,-4.19922E-04
6.0872160E-03,-5.17578E-04
6.0881440E-03,-7.12891E-04
6.0890720E-03,-7.12891E-04
6.0900000E-03,-6.15234E-04
6.0909280E-03,-3.22266E-04
6.0918560E-03,-9.08203E-04
6.0927840E-03,-5.17578E-04
6.0937120E-03,-4.19922E-04
6.0946400E-03,-8.10547E-04
6.0955680E-03,-5.17578E-04
6.0964960E-03,-4.19922E-04
6.0974240E-03,-4.19922E-04
6.0983520E-03,-4.19922E-04
6.0992800E-03,-5.17578E-04
6.1002080E-03,-4.19922E-04
6.1011360E-03,-4.19922E-04
6.1020640E-03,-6.15234E-04
6.1029920E-03,-1.10352E-03
6.1039200E-03,-6.15234E-04
6.1048480E-03,-7.12891E-04
6.1057760E-03,-7.12891E-04
6.1067040E-03,-7.12891E-04
6.1076320E-03,-7.12891E-04
6.1085600E-03,-3.22266E-04
6.1094880E-03,-7.12891E-04
6.1104160E-03,-1.49414E-03
6.1113440E-03,-1.00586E-03
6.1122720E-03,-9.08203E-04
6.1132000E-03,-4.19922E-04
6.1141280E-03,-6.15234E-04
6.1150560E-03,-1.00586E-03
6.1159840E-03,-1.00586E-03
6.1169120E-03,-5.17578E-04
6.1178400E-03,-8.10547E-04
6.1187680E-03,-6.15234E-04
6.1196960E-03,-8.10547E-04
6.1206240E-03,-1.10352E-03
6.1215520E-03,-7.12891E-04
6.1224800E-03,-7.12891E-04
6.1234080E-03,-8.10547E-04
6.1243360E-03,-7.12891E-04
6.1252640E-03,-7.12891E-04
6.1261920E-03,-7.12891E-04
6.1271200E-03,-6.15234E-04
6.1280480E-03,-4.19922E-04
6.1289760E-03,-4.19922E-04
6.1299040E-03,-5.17578E-04
6.1308320E-03,-3.22266E-04
6.1317600E-03,-9.08203E-04
6.1326880E-03,-6.15234E-04
6.1336160E-03,-7.12891E-04
6.1345440E-03,-2.24609E-04
6.1354720E-03,-5.17578E-04
6.1364000E-03,-3.22266E-04
6.1373280E-03,-9.08203E-04
6.1382560E-03,-9.08203E-04
6.1391840E-03,-4.19922E-04
6.1401120E-03,-7.12891E-04
6.1410400E-03,-4.19922E-04
6.1419680E-03,-6.15234E-04
6.1428960E-03,-9.08203E-04
6.1438240E-03,-8.10547E-04
6.1447520E-03,-7.12891E-04
6.1456800E-03,-6.15234E-04
6.1466080E-03,-9.08203E-04
6.1475360E-03,-5.17578E-04
6.1484640E-03,-7.12891E-04
6.1493920E-03,-5.17578E-04
6.1503200E-03,-9.08203E-04
6.1512480E-03,-5.17578E-04
6.1521760E-03,-4.19922E-04
6.1531040E-03,-9.08203E-04
6.1540320E-03,-1.29883E-03
6.1549600E-03,-6.15234E-04
6.1558880E-03,-3.22266E-04
6.1568160E-03,-9.08203E-04
6.1577440E-03,-6.15234E-04
6.1586720E-03,-4.19922E-04
6.1596000E-03,-1.10352E-03
6.1605280E-03,-9.08203E-04
6.1614560E-03,-3.22266E-04
6.1623840E-03,-6.15234E-04
6.1633120E-03,-8.10547E-04
6.1642400E-03,-1.00586E-03
6.1651680E-03,-3.22266E-04
6.1660960E-03,-9.08203E-04
6.1670240E-03,-1.00586E-03
6.1679520E-03,-1.00586E-03
6.1688800E-03,-1.39648E-03
6.1698080E-03,-6.15234E-04
6.1707360E-03,-5.17578E-04
6.1716640E-03,-5.17578E-04
6.1725920E-03,-7.12891E-04
6.1735200E-03,-7.12891E-04
6.1744480E-03,-8.10547E-04
6.1753760E-03,-7.12891E-04
6.1763040E-03,-9.08203E-04
6.1772320E-03,-5.17578E-04
6.1781600E-03,-5.17578E-04
6.1790880E-03,-9.08203E-04
6.1800160E-03,-8.10547E-04
6.1809440E-03,-1.29883E-03
6.1818720E-03,-9.08203E-04
6.1828000E-03,-4.19922E-04
6.1837280E-03,-9.08203E-04
6.1846560E-03,-6.15234E-04
6.1855840E-03,-8.10547E-04
6.1865120E-03,-4.19922E-04
6.1874400E-03,-1.00586E-03
6.1883680E-03,-7.12891E-04
6.1892960E-03,-9.08203E-04
6.1902240E-03,-4.19922E-04
6.1911520E-03,-3.22266E-04
6.1920800E-03,-7.12891E-04
6.1930080E-03,-3.22266E-04
6.1939360E-03,-6.15234E-04
6.1948640E-03,-7.12891E-04
6.1957920E-03,-7.12891E-04
6.1967200E-03,-1.10352E-03
6.1976480E-03,-9.08203E-04
6.1985760E-03,-3.22266E-04
6.1995040E-03,-1.29883E-03
6.2004320E-03,-8.10547E-04
6.2013600E-03,-6.15234E-04
6.2022880E-03,-4.19922E-04
6.2032160E-03,-3.22266E-04
6.2041440E-03,-1.00586E-03
6.2050720E-03,-8.10547E-04
6.2060000E-03,-7.12891E-04
6.2069280E-03,-6.15234E-04
6.2078560E-03,-1.10352E-03
6.2087840E-03,-1.00586E-03
6.2097120E-03,6.83594E-05
6.2106400E-03,-6.15234E-04
6.2115680E-03,-5.17578E-04
6.2124960E-03,-6.15234E-04
6.2134240E-03,-5.17578E-04
6.2143520E-03,-5.17578E-04
6.2152800E-03,-4.19922E-04
6.2162080E-03,-7.12891E-04
6.2171360E-03,-1.00586E-03
6.2180640E-03,-5.17578E-04
6.2189920E-03,-8.10547E-04
6.2199200E-03,-4.19922E-04
6.2208480E-03,-3.22266E-04
6.2217760E-03,-7.12891E-04
6.2227040E-03,-8.10547E-04
6.2236320E-03,-8.10547E-04
6.2245600E-03,-6.15234E-04
6.2254880E-03,-8.10547E-04
6.2264160E-03,-7.12891E-04
6.2273440E-03,-8.10547E-04
6.2282720E-03,-2.24609E-04
6.2292000E-03,-1.10352E-03
6.2301280E-03,-9.08203E-04
6.2310560E-03,-6.15234E-04
6.2319840E-03,-8.10547E-04
6.2329120E-03,-9.08203E-04
6.2338400E-03,-7.12891E-04
6.2347680E-03,-7.12891E-04
6.2356960E-03,-7.12891E-04
6.2366240E-03,-6.15234E-04
6.2375520E-03,-4.19922E-04
6.2384800E-03,-1.10352E-03
6.2394080E-03,-9.08203E-04
6.2403360E-03,-4.19922E-04
6.2412640E-03,-8.10547E-04
6.2421920E-03,-7.12891E-04
6.2431200E-03,-8.10547E-04
6.2440480E-03,-5.17578E-04
6.2449760E-03,-4.19922E-04
6.2459040E-03,-5.17578E-04
6.2468320E-03,-9.08203E-04
6.2477600E-03,-4.19922E-04
6.2486880E-03,-8.10547E-04
6.2496160E-03,-9.08203E-04
6.2505440E-03,-9.08203E-04
6.2514720E-03,-5.17578E-04
6.2524000E-03,-6.15234E-04
6.2533280E-03,-8.10547E-04
6.2542560E-03,-7.12891E-04
6.2551840E-03,-9.08203E-04
6.2561120E-03,-4.19922E-04
6.2570400E-03,-3.22266E-04
6.2579680E-03,-7.12891E-04
6.2588960E-03,-6.15234E-04
6.2598240E-03,-8.10547E-04
6.2607520E-03,-7.12891E-04
6.2616800E-03,-9.08203E-04
6.2626080E-03,-1.00586E-03
6.2635360E-03,-9.08203E-04
6.2644640E-03,-1.00586E-03
6.2653920E-03,-6.15234E-04
6.2663200E-03,-7.12891E-04
6.2672480E-03,-4.19922E-04
6.2681760E-03,-5.17578E-04
6.2691040E-03,-9.08203E-04
6.2700320E-03,-7.12891E-04
6.2709600E-03,-7.12891E-04
6.2718880E-03,-9.08203E-04
6.2728160E-03,-4.19922E-04
6.2737440E-03,-1.20117E-03
6.2746720E-03,-7.12891E-04
6.2756000E-03,-9.08203E-04
6.2765280E-03,-7.12891E-04
6.2774560E-03,-9.08203E-04
6.2783840E-03,-6.15234E-04
6.2793120E-03,-8.10547E-04
6.2802400E-03,-9.08203E-04
6.2811680E-03,-1.10352E-03
6.2820960E-03,-6.15234E-04
6.2830240E-03,-6.15234E-04
6.2839520E-03,-1.29883E-03
6.2848800E-03,-6.15234E-04
6.2858080E-03,-7.12891E-04
6.2867360E-03,-1.20117E-03
6.2876640E-03,-8.10547E-04
6.2885920E-03,-8.10547E-04
6.2895200E-03,-7.12891E-04
6.2904480E-03,-7.12891E-04
6.2913760E-03,-2.24609E-04
6.2923040E-03,-1.39648E-03
6.2932320E-03,-8.10547E-04
6.2941600E-03,-1.10352E-03
6.2950880E-03,-5.17578E-04
6.2960160E-03,-3.22266E-04
6.2969440E-03,-5.17578E-04
6.2978720E-03,-4.19922E-04
6.2988000E-03,-6.15234E-04
6.2997280E-03,-1.00586E-03
6.3006560E-03,-7.12891E-04
6.3015840E-03,-7.12891E-04
6.3025120E-03,-7.12891E-04
6.3034400E-03,-1.00586E-03
6.3043680E-03,-7.12891E-04
6.3052960E-03,-1.00586E-03
6.3062240E-03,-1.10352E-03
6.3071520E-03,-7.12891E-04
6.3080800E-03,-1.20117E-03
6.3090080E-03,-9.08203E-04
6.3099360E-03,-7.12891E-04
6.3108640E-03,-1.29883E-03
6.3117920E-03,-1.00586E-03
6.3127200E-03,-7.12891E-04
6.3136480E-03,-7.12891E-04
6.3145760E-03,-5.17578E-04
6.3155040E-03,-4.19922E-04
6.3164320E-03,-5.17578E-04
6.3173600E-03,-3.22266E-04
6.3182880E-03,-7.12891E-04
6.3192160E-03,-8.10547E-04
6.3201440E-03,-6.15234E-04
6.3210720E-03,-5.17578E-04
6.3220000E-03,-8.10547E-04
6.3229280E-03,-5.17578E-04
6.3238560E-03,-1.00586E-03
6.3247840E-03,-1.20117E-03
6.3257120E-03,-8.10547E-04
6.3266400E-03,-1.29883E-03
6.3275680E-03,-1.10352E-03
6.3284960E-03,-6.15234E-04
6.3294240E-03,-8.10547E-04
6.3303520E-03,-1.10352E-03
6.3312800E-03,-1.29883E-03
6.3322080E-03,-9.08203E-04
6.3331360E-03,-1.29883E-03
6.3340640E-03,-1.29883E-03
6.3349920E-03,-6.15234E-04
6.3359200E-03,-8.10547E-04
6.3368480E-03,-9.08203E-04
6.3377760E-03,-1.00586E-03
6.3387040E-03,-8.10547E-04
6.3396320E-03,-4.19922E-04
6.3405600E-03,-9.08203E-04
6.3414880E-03,-5.17578E-04
6.3424160E-03,-4.19922E-04
6.3433440E-03,-9.08203E-04
6.3442720E-03,-7.12891E-04
6.3452000E-03,-9.08203E-04
6.3461280E-03,-9.08203E-04
6.3470560E-03,-1.00586E-03
6.3479840E-03,-1.10352E-03
6.3489120E-03,-1.10352E-03
6.3498400E-03,-9.08203E-04
6.3507680E-03,-1.00586E-03
6.3516960E-03,-6.15234E-04
6.3526240E-03,-6.15234E-04
6.3535520E-03,-8.10547E-04
6.3544800E-03,-8.10547E-04
6.3554080E-03,-5.17578E-04
6.3563360E-03,-5.17578E-04
6.3572640E-03,-9.08203E-04
6.3581920E-03,-1.29883E-03
6.3591200E-03,-1.10352E-03
6.3600480E-03,-9.08203E-04
6.3609760E-03,-1.20117E-03
6.3619040E-03,-5.17578E-04
6.3628320E-03,-6.15234E-04
6.3637600E-03,-7.12891E-04
6.3646880E-03,-4.19922E-04
6.3656160E-03,-7.12891E-04
6.3665440E-03,-4.19922E-04
6.3674720E-03,-6.15234E-04
6.3684000E-03,-8.10547E-04
6.3693280E-03,-9.08203E-04
6.3702560E-03,-1.29883E-03
6.3711840E-03,-9.08203E-04
6.3721120E-03,-8.10547E-04
6.3730400E-03,-9.08203E-04
6.3739680E-03,-9.08203E-04
6.3748960E-03,-1.10352E-03
6.3758240E-03,-6.15234E-04
6.3767520E-03,-1.29883E-03
6.3776800E-03,-1.00586E-03
6.3786080E-03,-6.15234E-04
6.3795360E-03,-1.20117E-03
6.3804640E-03,-1.00586E-03
6.3813920E-03,-1.49414E-03
6.3823200E-03,-7.12891E-04
6.3832480E-03,-1.00586E-03
6.3841760E-03,-6.15234E-04
6.3851040E-03,-1.20117E-03
6.3860320E-03,-9.08203E-04
6.3869600E-03,-1.39648E-03
6.3878880E-03,-9.08203E-04
6.3888160E-03,-8.10547E-04
6.3897440E-03,-5.17578E-04
6.3906720E-03,-8.10547E-04
6.3916000E-03,-7.12891E-04
6.3925280E-03,-5.17578E-04
6.3934560E-03,-6.15234E-04
6.3943840E-03,-1.00586E-03
6.3953120E-03,-1.10352E-03
6.3962400E-03,-9.08203E-04
6.3971680E-03,-6.15234E-04
6.3980960E-03,-5.17578E-04
6.3990240E-03,-1.29883E-03
6.3999520E-03,-1.00586E-03
6.4008800E-03,-7.12891E-04
6.4018080E-03,-5.17578E-04
6.4027360E-03,-9.08203E-04
6.4036640E-03,-5.17578E-04
6.4045920E-03,-7.12891E-04
6.4055200E-03,-1.29883E-03
6.4064480E-03,-1.10352E-03
6.4073760E-03,-6.15234E-04
6.4083040E-03,-1.00586E-03
6.4092320E-03,-5.17578E-04
6.4101600E-03,-1.10352E-03
6.4110880E-03,-7.12891E-04
