"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
1.171542726E1,1.304321289E-1,1.303100586E-2,-1.991271973E-2,1.325853075E-1
1.171792971E1,1.293640137E-1,1.409912109E-2,-1.885986328E-2,1.314896486E-1
1.172040163E1,1.240386963E-1,1.835632324E-2,-1.672363281E-2,1.264999315E-1
1.172290407E1,1.197814941E-1,2.474975586E-2,-1.458740234E-2,1.231785252E-1
1.172537600E1,1.176452637E-1,2.793884277E-2,-1.139831543E-2,1.214533186E-1
1.172787844E1,1.144561768E-1,2.900695801E-2,-9.262084961E-3,1.184373515E-1
1.173035036E1,1.080627441E-1,2.793884277E-2,-8.209228516E-3,1.119175010E-1
1.173285280E1,9.953308105E-2,2.793884277E-2,-6.072998047E-3,1.035581695E-1
1.173535524E1,9.101867676E-2,2.368164062E-2,-2.868652344E-3,9.409276693E-2
1.173782717E1,7.929992676E-2,2.368164062E-2,-7.476806641E-4,8.276386599E-2
1.174032961E1,7.183837891E-2,1.728820801E-2,1.388549805E-3,7.390238758E-2
1.174280153E1,6.332397461E-2,1.303100586E-2,3.509521484E-3,6.474603938E-2
1.174530397E1,5.374145508E-2,6.637573242E-3,4.577636719E-3,5.434294922E-2
1.174777590E1,4.202270508E-2,4.501342773E-3,7.781982422E-3,4.297358583E-2
1.175027834E1,3.456115723E-2,1.312255859E-3,9.902954102E-3,3.597588226E-2
1.175278078E1,2.497863770E-2,3.433227539E-3,1.097106934E-2,2.749697719E-2
1.175525270E1,1.751708984E-2,1.312255859E-3,9.902954102E-3,2.016529077E-2
1.175772463E1,7.934570312E-3,4.501342773E-3,1.097106934E-2,1.426828144E-2
1.176022707E1,1.541137695E-3,-8.239746094E-4,1.203918457E-2,1.216536085E-2
1.176269899E1,-1.663208008E-3,1.312255859E-3,1.203918457E-2,1.222416629E-2
1.176520143E1,-2.731323242E-3,5.569458008E-3,1.203918457E-2,1.354329924E-2
1.176770388E1,-4.852294922E-3,6.637573242E-3,1.203918457E-2,1.457889261E-2
1.177017580E1,-6.988525391E-3,4.501342773E-3,1.097106934E-2,1.376466259E-2
1.177267824E1,-1.017761230E-2,5.569458008E-3,5.645751953E-3,1.290260322E-2
1.177515016E1,-1.445007324E-2,4.501342773E-3,4.577636719E-3,1.581206696E-2
1.177765261E1,-1.550292969E-2,1.312255859E-3,3.509521484E-3,1.594928166E-2
1.178012453E1,-1.550292969E-2,-8.239746094E-4,3.509521484E-3,1.591654812E-2
1.178262697E1,-1.763916016E-2,-1.892089844E-3,2.456665039E-3,1.790963925E-2
1.178509890E1,-1.445007324E-2,-1.892089844E-3,3.204345703E-4,1.457694409E-2
1.178760134E1,-1.231384277E-2,-1.892089844E-3,-1.815795898E-3,1.258998978E-2
1.179007326E1,-1.124572754E-2,-8.239746094E-4,-2.868652344E-3,1.163505429E-2
1.179257570E1,-5.920410156E-3,-8.239746094E-4,-5.004882812E-3,7.796091491E-3
1.179507814E1,-1.663208008E-3,4.501342773E-3,-1.033020020E-2,1.139040753E-2
1.179755007E1,-1.663208008E-3,2.380371094E-3,-1.246643066E-2,1.280016878E-2
1.180005251E1,1.541137695E-3,4.501342773E-3,-1.458740234E-2,1.534371204E-2
1.180252443E1,3.662109375E-3,3.433227539E-3,-2.098083496E-2,2.157298153E-2
1.180502687E1,1.005554199E-2,3.433227539E-3,-2.525329590E-2,2.739762635E-2
1.180749880E1,1.431274414E-2,5.569458008E-3,-2.844238281E-2,3.232402585E-2
1.181000124E1,1.644897461E-2,3.433227539E-3,-2.951049805E-2,3.395917125E-2
1.181250368E1,1.858520508E-2,3.433227539E-3,-2.951049805E-2,3.504377825E-2
1.181497560E1,2.603149414E-2,3.433227539E-3,-2.844238281E-2,3.870910589E-2
1.181747804E1,2.816772461E-2,3.433227539E-3,-2.844238281E-2,4.017682044E-2
1.181994997E1,2.923583984E-2,2.441406250E-4,-2.951049805E-2,4.154110532E-2
1.182245241E1,3.030395508E-2,-5.081176758E-3,-2.418518066E-2,3.910333764E-2
1.182492434E1,2.816772461E-2,-1.147460938E-2,-2.418518066E-2,3.885885142E-2
1.182742678E1,2.709960938E-2,-1.254272461E-2,-2.418518066E-2,3.842696622E-2
1.182989870E1,2.070617676E-2,-1.893615723E-2,-2.098083496E-2,3.503597069E-2
1.183240114E1,1.112365723E-2,-2.426147461E-2,-1.991271973E-2,3.329971933E-2
1.183487306E1,2.593994141E-3,-3.277587891E-2,-1.991271973E-2,3.843830707E-2
1.183737551E1,-6.988525391E-3,-3.704833984E-2,-1.779174805E-2,4.168891065E-2
1.183984743E1,-1.657104492E-2,-3.916931152E-2,-1.458740234E-2,4.496250440E-2
1.184234987E1,-3.042602539E-2,-4.663085938E-2,-1.139831543E-2,5.683398334E-2
1.184482180E1,-4.533386230E-2,-4.449462891E-2,-8.209228516E-3,6.404937553E-2
1.184732424E1,-6.024169922E-2,-4.023742676E-2,-3.936767578E-3,7.255074759E-2
1.184982668E1,-7.409667969E-2,-4.449462891E-2,2.456665039E-3,8.646458897E-2
1.185232912E1,-8.900451660E-2,-3.704833984E-2,3.204345703E-4,9.640791533E-2
1.185480104E1,-1.039276123E-1,-2.532958984E-2,-1.815795898E-3,1.069852038E-1
1.185727297E1,-1.167144775E-1,-2.000427246E-2,3.204345703E-4,1.184168183E-1
1.185977541E1,-1.273651123E-1,-1.361083984E-2,2.456665039E-3,1.281138634E-1
1.186227785E1,-1.348114014E-1,-6.149291992E-3,3.509521484E-3,1.349972017E-1
1.186474977E1,-1.422729492E-1,1.312255859E-3,1.388549805E-3,1.422857764E-1
1.186722170E1,-1.486663818E-1,6.637573242E-3,2.456665039E-3,1.488347596E-1
1.186972414E1,-1.497344971E-1,8.758544922E-3,1.388549805E-3,1.499968659E-1
1.187222658E1,-1.539916992E-1,1.196289062E-2,2.456665039E-3,1.544752064E-1
1.187469850E1,-1.603851318E-1,1.196289062E-2,5.645751953E-3,1.609297231E-1
1.187720095E1,-1.593170166E-1,1.303100586E-2,3.509521484E-3,1.598875719E-1
1.187967287E1,-1.550598145E-1,1.303100586E-2,5.645751953E-3,1.557087913E-1
1.188217531E1,-1.529235840E-1,1.089477539E-2,3.509521484E-3,1.533513463E-1
1.188464724E1,-1.486663818E-1,6.637573242E-3,2.456665039E-3,1.488347596E-1
1.188714968E1,-1.422729492E-1,7.705688477E-3,1.388549805E-3,1.424882374E-1
1.188965212E1,-1.348114014E-1,4.501342773E-3,3.204345703E-4,1.348869108E-1
1.189215456E1,-1.305541992E-1,5.569458008E-3,4.577636719E-3,1.307530977E-1
1.189462648E1,-1.199035645E-1,9.826660156E-3,2.456665039E-3,1.203306412E-1
1.189712892E1,-1.113891602E-1,1.089477539E-2,2.456665039E-3,1.119476500E-1
1.189960085E1,-1.017913818E-1,1.728820801E-2,2.456665039E-3,1.032782782E-1
1.190210329E1,-9.114074707E-2,2.047729492E-2,1.388549805E-3,9.342314196E-2
1.190460573E1,-8.155822754E-2,2.687072754E-2,-1.815795898E-3,8.588991555E-2
1.190707766E1,-7.090759277E-2,3.219604492E-2,-7.476806641E-4,7.787830923E-2
1.190958010E1,-6.024169922E-2,3.752136230E-2,-1.815795898E-3,7.099445097E-2
1.191208254E1,-4.640197754E-2,4.391479492E-2,-2.868652344E-3,6.395218447E-2
1.191455446E1,-3.361511230E-2,5.351257324E-2,-3.936767578E-3,6.331721258E-2
1.191702638E1,-2.296447754E-2,6.735229492E-2,-3.936767578E-3,7.126848531E-2
1.191952883E1,-1.445007324E-2,7.374572754E-2,-6.072998047E-3,7.539309154E-2
1.192200075E1,-2.731323242E-3,7.481384277E-2,-7.141113281E-3,7.520350189E-2
1.192450319E1,5.798339844E-3,7.588195801E-2,-9.262084961E-3,7.666471492E-2
1.192697512E1,1.538085938E-2,7.907104492E-2,-1.353454590E-2,8.168221907E-2
1.192947756E1,2.603149414E-2,8.227539062E-2,-1.565551758E-2,8.770389855E-2
1.193198000E1,2.816772461E-2,7.907104492E-2,-1.565551758E-2,8.538586584E-2
1.193445192E1,3.775024414E-2,7.374572754E-2,-1.779174805E-2,8.473523211E-2
1.193695436E1,4.627990723E-2,6.842041016E-2,-1.885986328E-2,8.472825256E-2
1.193942629E1,5.160522461E-2,6.309509277E-2,-2.204895020E-2,8.444078484E-2
1.194192873E1,5.586242676E-2,5.456542969E-2,-1.991271973E-2,8.058854290E-2
1.194440065E1,5.906677246E-2,5.030822754E-2,-1.885986328E-2,7.984670194E-2
1.194690309E1,6.225585938E-2,4.498291016E-2,-1.991271973E-2,7.934589239E-2
1.194937502E1,6.332397461E-2,3.752136230E-2,-2.204895020E-2,7.683706524E-2
1.195187746E1,6.439208984E-2,3.114318848E-2,-2.098083496E-2,7.454149756E-2
1.195434938E1,6.439208984E-2,3.114318848E-2,-1.991271973E-2,7.424793485E-2
1.195685182E1,6.864929199E-2,2.900695801E-2,-2.204895020E-2,7.771927115E-2
1.195932375E1,6.651306152E-2,2.368164062E-2,-1.885986328E-2,7.307873767E-2
1.196182619E1,6.332397461E-2,2.261352539E-2,-1.885986328E-2,6.983546187E-2
1.196432863E1,6.439208984E-2,1.835632324E-2,-1.991271973E-2,6.985565292E-2
1.196680056E1,6.544494629E-2,2.261352539E-2,-1.991271973E-2,7.204810152E-2
1.196930300E1,6.225585938E-2,2.368164062E-2,-1.991271973E-2,6.952070581E-2
1.197180544E1,6.332397461E-2,2.474975586E-2,-2.204895020E-2,7.147469748E-2
1.197427736E1,6.225585938E-2,2.687072754E-2,-2.098083496E-2,7.097903536E-2
1.197674929E1,6.118774414E-2,2.900695801E-2,-2.418518066E-2,7.190456599E-2
1.197925173E1,5.799865723E-2,3.007507324E-2,-2.525329590E-2,7.004343812E-2
1.198172365E1,5.586242676E-2,3.114318848E-2,-2.525329590E-2,6.876218340E-2
1.198422609E1,5.799865723E-2,3.433227539E-2,-2.737426758E-2,7.274544590E-2
1.198669802E1,5.799865723E-2,3.433227539E-2,-2.630615234E-2,7.235028006E-2
1.198920046E1,5.693054199E-2,3.219604492E-2,-2.951049805E-2,7.175333731E-2
1.199170290E1,5.479431152E-2,3.646850586E-2,-3.057861328E-2,7.257699419E-2
1.199417482E1,5.586242676E-2,3.752136230E-2,-3.163146973E-2,7.435733474E-2
1.199667726E1,5.267333984E-2,3.752136230E-2,-3.057861328E-2,7.153589973E-2
1.199914919E1,5.053710938E-2,3.858947754E-2,-2.951049805E-2,7.010004776E-2
1.200165163E1,5.053710938E-2,3.219604492E-2,-2.951049805E-2,6.679411821E-2
1.200412355E1,5.160522461E-2,2.580261230E-2,-2.951049805E-2,6.480542804E-2
1.200659548E1,4.840087891E-2,2.368164062E-2,-2.951049805E-2,6.143561407E-2
1.200909792E1,4.521179199E-2,1.728820801E-2,-2.630615234E-2,5.509085153E-2
1.201160036E1,4.521179199E-2,1.303100586E-2,-2.311706543E-2,5.242434514E-2
1.201407228E1,4.307556152E-2,1.089477539E-2,-1.991271973E-2,4.869000450E-2
1.201657472E1,4.307556152E-2,6.637573242E-3,-1.672363281E-2,4.668234435E-2
1.201907717E1,4.627990723E-2,5.569458008E-3,-1.353454590E-2,4.853898029E-2
1.202154909E1,4.414367676E-2,8.758544922E-3,-1.139831543E-2,4.642518607E-2
1.202405153E1,4.627990723E-2,8.758544922E-3,-6.072998047E-3,4.749129633E-2
1.202652346E1,5.053710938E-2,1.089477539E-2,-1.815795898E-3,5.172999777E-2
1.202902590E1,5.479431152E-2,1.303100586E-2,-1.815795898E-3,5.635175954E-2
1.203152834E1,5.267333984E-2,1.196289062E-2,3.204345703E-4,5.401568440E-2
1.203400026E1,5.374145508E-2,1.515197754E-2,2.456665039E-3,5.589062194E-2
1.203647219E1,5.693054199E-2,1.515197754E-2,3.509521484E-3,5.901682621E-2
1.203897463E1,5.906677246E-2,1.515197754E-2,4.577636719E-3,6.115080368E-2
1.204144655E1,5.906677246E-2,9.826660156E-3,2.456665039E-3,5.992897514E-2
1.204394899E1,6.332397461E-2,1.303100586E-2,2.456665039E-3,6.469751214E-2
1.204645143E1,6.118774414E-2,1.089477539E-2,-7.476806641E-4,6.215460715E-2
1.204892336E1,5.906677246E-2,5.569458008E-3,3.204345703E-4,5.932963130E-2
1.205142580E1,5.693054199E-2,3.433227539E-3,2.456665039E-3,5.708685371E-2
1.205389772E1,5.267333984E-2,5.569458008E-3,1.388549805E-3,5.298516456E-2
1.205640016E1,4.734802246E-2,4.501342773E-3,3.509521484E-3,4.769081734E-2
1.205887209E1,4.307556152E-2,6.637573242E-3,5.645751953E-3,4.394810456E-2
1.206137453E1,3.988647461E-2,6.637573242E-3,4.577636719E-3,4.069327946E-2
1.206384645E1,3.456115723E-2,7.705688477E-3,8.850097656E-3,3.649897878E-2
1.206634890E1,3.135681152E-2,9.826660156E-3,9.902954102E-3,3.432027649E-2
1.206882082E1,2.284240723E-2,1.089477539E-2,7.781982422E-3,2.647698905E-2
1.207132326E1,1.751708984E-2,1.409912109E-2,1.203918457E-2,2.550638385E-2
1.207382570E1,1.325988770E-2,1.728820801E-2,1.629638672E-2,2.720806825E-2
1.207629763E1,7.934570312E-3,2.047729492E-2,1.522827148E-2,2.672409523E-2
1.207880007E1,5.798339844E-3,2.154541016E-2,1.310729980E-2,2.587714729E-2
1.208127199E1,1.541137695E-3,2.474975586E-2,1.203918457E-2,2.756569400E-2
1.208377443E1,-1.663208008E-3,2.793884277E-2,9.902954102E-3,2.968861223E-2
1.208624636E1,-4.852294922E-3,2.900695801E-2,8.850097656E-3,3.071274340E-2
1.208874880E1,-4.852294922E-3,3.007507324E-2,6.713867188E-3,3.119504462E-2
1.209125124E1,-3.784179688E-3,3.007507324E-2,3.509521484E-3,3.051469789E-2
1.209372316E1,-3.784179688E-3,3.219604492E-2,-7.476806641E-4,3.242629104E-2
1.209619509E1,-1.663208008E-3,3.326416016E-2,-2.868652344E-3,3.342902598E-2
1.209869753E1,-2.731323242E-3,3.540039062E-2,-1.815795898E-3,3.555200273E-2
1.210119997E1,-1.663208008E-3,3.752136230E-2,-6.072998047E-3,3.804602733E-2
1.210367189E1,-5.950927734E-4,3.646850586E-2,-9.262084961E-3,3.763100149E-2
1.210617434E1,1.541137695E-3,3.433227539E-2,-1.353454590E-2,3.693594688E-2
1.210864626E1,-3.784179688E-3,3.646850586E-2,-1.033020020E-2,3.809179664E-2
1.211114870E1,-5.950927734E-4,3.540039062E-2,-1.353454590E-2,3.790416500E-2
1.211362062E1,-1.663208008E-3,3.219604492E-2,-1.458740234E-2,3.538564506E-2
1.211612306E1,-3.784179688E-3,3.219604492E-2,-1.779174805E-2,3.697907007E-2
1.211859499E1,-2.731323242E-3,3.540039062E-2,-1.565551758E-2,3.880390462E-2
1.212109743E1,-3.784179688E-3,3.007507324E-2,-1.885986328E-2,3.570048304E-2
1.212356935E1,-2.731323242E-3,2.900695801E-2,-1.991271973E-2,3.528994398E-2
1.212607180E1,-2.731323242E-3,2.793884277E-2,-2.098083496E-2,3.504617665E-2
1.212854372E1,-3.784179688E-3,2.474975586E-2,-2.204895020E-2,3.336205383E-2
1.213104616E1,-4.852294922E-3,1.942443848E-2,-2.098083496E-2,2.900084502E-2
1.213354860E1,-3.784179688E-3,1.622009277E-2,-1.885986328E-2,2.516159511E-2
1.213602053E1,-4.852294922E-3,1.409912109E-2,-1.885986328E-2,2.404213852E-2
1.213852297E1,-2.731323242E-3,1.409912109E-2,-1.991271973E-2,2.455120667E-2
1.214099489E1,-5.950927734E-4,1.515197754E-2,-1.672363281E-2,2.257468612E-2
1.214349733E1,-2.731323242E-3,1.303100586E-2,-1.458740234E-2,1.974992525E-2
1.214596926E1,-3.784179688E-3,1.196289062E-2,-1.458740234E-2,1.924118175E-2
1.214847170E1,1.541137695E-3,1.303100586E-2,-1.139831543E-2,1.738113384E-2
1.215097414E1,3.662109375E-3,1.409912109E-2,-1.033020020E-2,1.785803172E-2
1.215344606E1,-5.950927734E-4,1.835632324E-2,-7.141113281E-3,1.970543674E-2
1.215591799E1,-1.663208008E-3,2.154541016E-2,-3.936767578E-3,2.196517923E-2
1.215842043E1,-4.852294922E-3,2.580261230E-2,-3.936767578E-3,2.654840309E-2
1.216092287E1,-5.920410156E-3,2.793884277E-2,3.204345703E-4,2.856103763E-2
1.216339479E1,-2.731323242E-3,3.114318848E-2,1.388549805E-3,3.129355182E-2
1.216589724E1,-9.109497070E-3,3.540039062E-2,1.388549805E-3,3.658003094E-2
1.216836916E1,-9.109497070E-3,4.072570801E-2,4.577636719E-3,4.198238902E-2
1.217087160E1,-4.852294922E-3,4.818725586E-2,6.713867188E-3,4.889409377E-2
1.217337404E1,-5.920410156E-3,5.244445801E-2,5.645751953E-3,5.307868637E-2
1.217587648E1,-2.731323242E-3,5.670166016E-2,4.577636719E-3,5.695167380E-2
1.217834841E1,-4.852294922E-3,6.309509277E-2,5.645751953E-3,6.353274757E-2
1.218085085E1,4.730224609E-4,6.202697754E-2,3.509521484E-3,6.212798431E-2
1.218332277E1,4.730224609E-3,6.309509277E-2,2.456665039E-3,6.331983070E-2
1.218582521E1,7.934570312E-3,6.202697754E-2,-7.476806641E-4,6.253688811E-2
1.218832766E1,1.325988770E-2,6.095886230E-2,3.204345703E-4,6.238517607E-2
1.219083010E1,1.325988770E-2,6.202697754E-2,-1.815795898E-3,6.345445358E-2
1.219330202E1,1.325988770E-2,5.989074707E-2,-1.815795898E-3,6.136793398E-2
1.219577394E1,2.177429199E-2,5.563354492E-2,3.204345703E-4,5.974373432E-2
1.219827638E1,2.497863770E-2,5.670166016E-2,-1.815795898E-3,6.198635108E-2
1.220074831E1,2.391052246E-2,5.351257324E-2,-7.141113281E-3,5.904493271E-2
1.220325075E1,2.709960938E-2,5.030822754E-2,-8.209228516E-3,5.772952468E-2
1.220572267E1,3.242492676E-2,4.924011230E-2,-9.262084961E-3,5.968040510E-2
1.220822512E1,3.349304199E-2,4.179382324E-2,-1.672363281E-2,5.610871071E-2
1.221072756E1,4.095458984E-2,3.540039062E-2,-2.204895020E-2,5.845188013E-2
1.221319948E1,4.521179199E-2,3.965759277E-2,-2.630615234E-2,6.564178891E-2
1.221570192E1,4.946899414E-2,3.646850586E-2,-3.057861328E-2,6.864535593E-2
1.221817385E1,5.267333984E-2,3.219604492E-2,-3.483581543E-2,7.088441349E-2
1.222067629E1,5.693054199E-2,3.326416016E-2,-3.802490234E-2,7.611494046E-2
1.222314821E1,6.118774414E-2,3.433227539E-2,-4.229736328E-2,8.192503956E-2
1.222565065E1,6.864929199E-2,3.219604492E-2,-4.548645020E-2,8.842130824E-2
1.222812258E1,7.183837891E-2,3.326416016E-2,-4.655456543E-2,9.183999454E-2
1.223062502E1,7.078552246E-2,3.007507324E-2,-4.867553711E-2,9.101872408E-2
1.223309694E1,7.823181152E-2,2.793884277E-2,-4.974365234E-2,9.682575183E-2
1.223559938E1,8.143615723E-2,2.580261230E-2,-4.974365234E-2,9.885369722E-2
1.223807131E1,8.569335938E-2,2.261352539E-2,-5.187988281E-2,1.026949152E-1
1.224057375E1,8.676147461E-2,2.047729492E-2,-4.974365234E-2,1.020847884E-1
1.224304567E1,8.888244629E-2,1.622009277E-2,-4.974365234E-2,1.031387978E-1
1.224554811E1,8.462524414E-2,1.409912109E-2,-5.081176758E-2,9.970984348E-2
1.224805056E1,7.823181152E-2,9.826660156E-3,-4.867553711E-2,9.266114340E-2
1.225055300E1,7.929992676E-2,4.501342773E-3,-4.867553711E-2,9.315604319E-2
1.225302492E1,7.397460938E-2,2.380371094E-3,-4.548645020E-2,8.687304617E-2
1.225549684E1,6.971740723E-2,2.380371094E-3,-4.655456543E-2,8.386602768E-2
1.225799929E1,6.758117676E-2,1.312255859E-3,-4.335021973E-2,8.030055428E-2
1.226047121E1,6.439208984E-2,2.441406250E-4,-4.016113281E-2,7.589016687E-2
1.226297365E1,6.118774414E-2,3.433227539E-3,-4.335021973E-2,7.506642815E-2
1.226544558E1,6.011962891E-2,7.705688477E-3,-4.016113281E-2,7.270944920E-2
1.226794802E1,5.799865723E-2,9.826660156E-3,-3.695678711E-2,6.947094071E-2
1.227045046E1,5.586242676E-2,9.826660156E-3,-3.590393066E-2,6.712872865E-2
1.227292238E1,5.374145508E-2,1.515197754E-2,-3.376770020E-2,6.525322976E-2
1.227542482E1,5.053710938E-2,2.474975586E-2,-3.483581543E-2,6.618220211E-2
1.227789675E1,4.840087891E-2,3.326416016E-2,-3.269958496E-2,6.721913631E-2
1.228039919E1,4.627990723E-2,3.858947754E-2,-3.802490234E-2,7.125216339E-2
1.228287111E1,4.627990723E-2,4.284667969E-2,-3.909301758E-2,7.420196626E-2
1.228537355E1,4.734802246E-2,4.605102539E-2,-4.016113281E-2,7.730102690E-2
1.228784548E1,4.414367676E-2,4.498291016E-2,-4.122924805E-2,7.531253082E-2
1.229034792E1,3.988647461E-2,4.179382324E-2,-4.548645020E-2,7.353007323E-2
1.229281984E1,3.349304199E-2,3.326416016E-2,-4.229736328E-2,6.338260923E-2
1.229532228E1,3.349304199E-2,2.580261230E-2,-3.695678711E-2,5.615481081E-2
1.229779421E1,2.923583984E-2,1.515197754E-2,-3.483581543E-2,4.793590295E-2
1.230029665E1,2.497863770E-2,7.705688477E-3,-3.376770020E-2,4.270324991E-2
1.230279909E1,1.858520508E-2,1.312255859E-3,-2.525329590E-2,3.138249220E-2
1.230527101E1,1.325988770E-2,-1.892089844E-3,-1.779174805E-2,2.226995564E-2
1.230777346E1,1.112365723E-2,-2.944946289E-3,-1.353454590E-2,1.776492025E-2
1.231027590E1,7.934570312E-3,2.441406250E-4,-9.262084961E-3,1.219849288E-2
1.231274782E1,3.662109375E-3,-8.239746094E-4,-7.476806641E-4,3.827401940E-3
1.231521974E1,4.730224609E-4,2.441406250E-4,4.577636719E-3,4.608482703E-3
1.231772219E1,-2.731323242E-3,3.433227539E-3,9.902954102E-3,1.083123621E-2
1.232019411E1,-8.056640625E-3,1.312255859E-3,1.417541504E-2,1.635768520E-2
1.232269655E1,-1.231384277E-2,-8.239746094E-4,1.310729980E-2,1.800308213E-2
1.232516848E1,-1.550292969E-2,-2.944946289E-3,1.417541504E-2,2.121216465E-2
1.232767092E1,-1.977539062E-2,-6.149291992E-3,1.417541504E-2,2.509625984E-2
1.233017336E1,-2.296447754E-2,-1.147460938E-2,1.310729980E-2,2.882421199E-2
1.233264528E1,-2.403259277E-2,-1.361083984E-2,1.097106934E-2,2.971842592E-2
1.233514772E1,-2.082824707E-2,-1.361083984E-2,9.902954102E-3,2.677945737E-2
1.233761965E1,-2.189636230E-2,-1.679992676E-2,8.850097656E-3,2.898296827E-2
1.234012209E1,-1.657104492E-2,-1.679992676E-2,7.781982422E-3,2.484746102E-2
1.234259401E1,-1.657104492E-2,-1.893615723E-2,7.781982422E-3,2.633888439E-2
1.234509645E1,-1.124572754E-2,-2.000427246E-2,7.781982422E-3,2.423213889E-2
1.234756838E1,-8.056640625E-3,-2.426147461E-2,5.645751953E-3,2.618020480E-2
1.235004030E1,-8.056640625E-3,-2.745056152E-2,3.204345703E-4,2.861023356E-2
1.235254274E1,-2.731323242E-3,-2.532958984E-2,4.577636719E-3,2.588441628E-2
1.235504518E1,-1.663208008E-3,-2.851867676E-2,4.577636719E-3,2.893157346E-2
1.235754763E1,3.662109375E-3,-3.277587891E-2,3.509521484E-3,3.316603721E-2
1.236001955E1,5.798339844E-3,-3.810119629E-2,2.456665039E-3,3.861809300E-2
1.236252199E1,6.866455078E-3,-4.449462891E-2,-1.815795898E-3,4.505793295E-2
1.236499392E1,7.934570312E-3,-4.663085938E-2,3.204345703E-4,4.730218949E-2
1.236749636E1,8.987426758E-3,-4.556274414E-2,3.204345703E-4,4.644179337E-2
1.236999880E1,1.112365723E-2,-5.088806152E-2,3.204345703E-4,5.209062520E-2
1.237247072E1,1.431274414E-2,-4.981994629E-2,-7.476806641E-4,5.184053163E-2
1.237494264E1,1.431274414E-2,-4.875183105E-2,-7.476806641E-4,5.081490630E-2
1.237744509E1,1.858520508E-2,-5.088806152E-2,-7.476806641E-4,5.418084237E-2
1.237991701E1,1.751708984E-2,-5.195617676E-2,-2.868652344E-3,5.490466197E-2
1.238241945E1,2.070617676E-2,-5.088806152E-2,-2.868652344E-3,5.501426840E-2
1.238489138E1,2.177429199E-2,-5.302429199E-2,-2.868652344E-3,5.739272166E-2
1.238739382E1,2.284240723E-2,-5.302429199E-2,-6.072998047E-3,5.805370285E-2
1.238989626E1,2.284240723E-2,-5.514526367E-2,-7.141113281E-3,6.011465023E-2
1.239236818E1,2.177429199E-2,-5.195617676E-2,-9.262084961E-3,5.709072002E-2
1.239487062E1,2.284240723E-2,-5.409240723E-2,-7.141113281E-3,5.915031349E-2
1.239734255E1,2.070617676E-2,-5.514526367E-2,-7.141113281E-3,5.933583538E-2
1.239984499E1,2.284240723E-2,-5.302429199E-2,-7.141113281E-3,5.817513737E-2
1.240231691E1,2.070617676E-2,-4.663085938E-2,-5.004882812E-3,5.126628184E-2
1.240481935E1,1.431274414E-2,-4.342651367E-2,-5.004882812E-3,4.599745196E-2
1.240729128E1,1.431274414E-2,-4.237365723E-2,-6.072998047E-3,4.513604742E-2
1.240979372E1,1.538085938E-2,-4.130554199E-2,-2.868652344E-3,4.416953476E-2
1.241229616E1,1.005554199E-2,-3.810119629E-2,-2.868652344E-3,3.951005251E-2
1.241476808E1,1.112365723E-2,-3.170776367E-2,-5.004882812E-3,3.397303164E-2
1.241727053E1,8.987426758E-3,-3.065490723E-2,-1.815795898E-3,3.199678564E-2
1.241974245E1,8.987426758E-3,-3.170776367E-2,-3.936767578E-3,3.319117738E-2
1.242224489E1,1.541137695E-3,-3.384399414E-2,-5.004882812E-3,3.424675016E-2
1.242471682E1,-1.663208008E-3,-3.170776367E-2,-3.936767578E-3,3.199447885E-2
1.242721926E1,-1.663208008E-3,-3.384399414E-2,-2.868652344E-3,3.400604897E-2
1.242972170E1,-2.731323242E-3,-2.851867676E-2,-7.476806641E-4,2.865892666E-2
1.243219362E1,-6.988525391E-3,-2.851867676E-2,-7.476806641E-4,2.937198389E-2
1.243466554E1,-8.056640625E-3,-2.745056152E-2,2.456665039E-3,2.871372475E-2
1.243716799E1,-9.109497070E-3,-2.532958984E-2,1.388549805E-3,2.695364779E-2
1.243963991E1,-1.550292969E-2,-2.319335938E-2,6.713867188E-3,2.869405445E-2
